Run	ReleaseDate	LoadDate	spots	bases	spots_with_mates	avgLength	size_MB	AssemblyName	download_path	Experiment	LibraryName	LibraryStrategy	LibrarySelection	LibrarySource	LibraryLayout	InsertSize	InsertDev	Platform	Model	SRAStudy	BioProject	Study_Pubmed_id	ProjectID	Sample	BioSample	SampleType	TaxID	ScientificName	SampleName	g1k_pop_code	source	g1k_analysis_group	Subject_ID	Sex	Disease	Tumor	Affection_Status	Analyte_Type	Histological_Type	Body_Site	CenterName	Submission	dbgap_study_accession	Consent	RunHash	ReadHash
SRR5117781	2018-06-15 16:34:17	2016-12-16 23:09:47	18506937	1850693700	0	100	1272		https://sra-download.ncbi.nlm.nih.gov/traces/sra44/SRR/004997/SRR5117781	SRX2433081		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP095272	PRJNA357867		357867	SRS1868623	SAMN06161305	simple	9606	Homo sapiens	GSM2431342							no					GEO	SRA505100		public	262334B7D40A4094FBBA5F695184A150	440F15FA5A6203F176B07D807813C98D
SRR5117782	2018-06-15 16:34:17	2016-12-16 23:09:48	19625025	1962502500	0	100	1336		https://sra-download.ncbi.nlm.nih.gov/traces/sra44/SRR/004997/SRR5117782	SRX2433082		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP095272	PRJNA357867		357867	SRS1868624	SAMN06161304	simple	9606	Homo sapiens	GSM2431343							no					GEO	SRA505100		public	FC49AFC918761073035311FCBF06273F	0A0F5B11A42AB9CC88D68122D32E0E5F
SRR5117783	2018-06-15 16:34:17	2016-12-16 23:10:55	19617061	1961706100	0	100	1334		https://sra-download.ncbi.nlm.nih.gov/traces/sra44/SRR/004997/SRR5117783	SRX2433082		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP095272	PRJNA357867		357867	SRS1868624	SAMN06161304	simple	9606	Homo sapiens	GSM2431343							no					GEO	SRA505100		public	7C42EA281E3A89AE301A4F217F98C108	1BB316F0786838CA7CCCF027B6C86CA2
SRR5117784	2018-06-15 16:34:17	2016-12-16 23:09:40	15183637	1518363700	0	100	1046		https://sra-download.ncbi.nlm.nih.gov/traces/sra44/SRR/004997/SRR5117784	SRX2433083		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP095272	PRJNA357867		357867	SRS1868625	SAMN06161303	simple	9606	Homo sapiens	GSM2431344							no					GEO	SRA505100		public	0FE46B2133DC4DD588F2A1957D053321	A2613D4FA5F1F87967292D8B9EEE98B8
SRR5117785	2018-06-15 16:34:17	2016-12-16 23:11:31	15038695	1503869500	0	100	1034		https://sra-download.ncbi.nlm.nih.gov/traces/sra44/SRR/004997/SRR5117785	SRX2433083		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP095272	PRJNA357867		357867	SRS1868625	SAMN06161303	simple	9606	Homo sapiens	GSM2431344							no					GEO	SRA505100		public	853D119D58A1D31E15B69393117E0DC1	15DB51FF9923B7E327A578C270D66508
SRR5117786	2018-06-15 16:34:17	2016-12-16 23:10:31	17394654	1739465400	0	100	1213		https://sra-download.ncbi.nlm.nih.gov/traces/sra44/SRR/004997/SRR5117786	SRX2433084		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP095272	PRJNA357867		357867	SRS1868626	SAMN06161302	simple	9606	Homo sapiens	GSM2431345							no					GEO	SRA505100		public	EB7D965D49AADE84883D7A8DF799B133	875005707350CA4C09E4C7B495C2805A
SRR5117787	2018-06-15 16:34:17	2016-12-16 23:10:10	17080664	1708066400	0	100	1204		https://sra-download.ncbi.nlm.nih.gov/traces/sra44/SRR/004997/SRR5117787	SRX2433084		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP095272	PRJNA357867		357867	SRS1868626	SAMN06161302	simple	9606	Homo sapiens	GSM2431345							no					GEO	SRA505100		public	94F769913F49391E40881B43626BCA12	1655F2CD30AB5E7A733FDE6FB9DD8050
SRR5117451	2018-06-15 16:34:11	2016-12-16 22:53:06	15790583	1579058300	0	100	941		https://sra-download.ncbi.nlm.nih.gov/traces/sra44/SRR/004997/SRR5117451	SRX2432920		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP095272	PRJNA357867		357867	SRS1868462	SAMN06161271	simple	9606	Homo sapiens	GSM2431181							no					GEO	SRA505100		public	91D55F47F7FABCC7D7DBC7AC8AFBAA73	FFE38A9E9F301C35D13BBDE160C078C5
SRR5117452	2018-06-15 16:34:11	2016-12-16 22:53:11	15822904	1582290400	0	100	940		https://sra-download.ncbi.nlm.nih.gov/traces/sra44/SRR/004997/SRR5117452	SRX2432920		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP095272	PRJNA357867		357867	SRS1868462	SAMN06161271	simple	9606	Homo sapiens	GSM2431181							no					GEO	SRA505100		public	54CB871A38CDBA9A1104F2AA7D332370	7B2287A495E6B26962A8FFE1BC1B5C6A
SRR5117453	2018-06-15 16:34:11	2016-12-16 23:16:46	112742896	11274289600	0	100	6344		https://sra-download.ncbi.nlm.nih.gov/traces/sra44/SRR/004997/SRR5117453	SRX2432920		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP095272	PRJNA357867		357867	SRS1868462	SAMN06161271	simple	9606	Homo sapiens	GSM2431181							no					GEO	SRA505100		public	161B795C1C1F9C2C54CBE406BA379CE2	80587D97C2398213DE2BC443B8BC2432
SRR5117454	2018-06-15 16:34:11	2016-12-16 23:10:25	81426867	8142686700	0	100	5120		https://sra-download.ncbi.nlm.nih.gov/traces/sra44/SRR/004997/SRR5117454	SRX2432921		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP095272	PRJNA357867		357867	SRS1868463	SAMN06161270	simple	9606	Homo sapiens	GSM2431182							no					GEO	SRA505100		public	9576BCA90E8BE211E42625F6BD307291	D26025A136484445505036E435CDD05E
SRR5117455	2018-06-15 16:34:11	2016-12-16 22:51:20	5606352	560635200	0	100	336		https://sra-download.ncbi.nlm.nih.gov/traces/sra44/SRR/004997/SRR5117455	SRX2432921		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP095272	PRJNA357867		357867	SRS1868463	SAMN06161270	simple	9606	Homo sapiens	GSM2431182							no					GEO	SRA505100		public	F756E19A02B375999A14685145F7E983	842C2137D3B52A54D752AFE4D44B43EC
SRR5117456	2018-06-15 16:34:11	2016-12-16 22:51:20	5622500	562250000	0	100	336		https://sra-download.ncbi.nlm.nih.gov/traces/sra44/SRR/004997/SRR5117456	SRX2432921		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP095272	PRJNA357867		357867	SRS1868463	SAMN06161270	simple	9606	Homo sapiens	GSM2431182							no					GEO	SRA505100		public	402F712564A6297FD28E4631852FE78A	88772FC97AC9748A607B6F09A4712219
SRR5117457	2018-06-15 16:34:11	2016-12-16 22:52:16	11298723	1129872300	0	100	641		https://sra-download.ncbi.nlm.nih.gov/traces/sra44/SRR/004997/SRR5117457	SRX2432922		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP095272	PRJNA357867		357867	SRS1868464	SAMN06161269	simple	9606	Homo sapiens	GSM2431183							no					GEO	SRA505100		public	E5F6B7AF2A55211F38BD30E41E516FC1	0611E3B4DFE995F18A7AEABBE4837BE9
SRR5117458	2018-06-15 16:34:11	2016-12-16 22:53:46	17332578	1733257800	0	100	1210		https://sra-download.ncbi.nlm.nih.gov/traces/sra44/SRR/004997/SRR5117458	SRX2432923		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP095272	PRJNA357867		357867	SRS1868465	SAMN06161268	simple	9606	Homo sapiens	GSM2431184							no					GEO	SRA505100		public	4A58CA9F1BA5293B3C8EC9A2C92482C2	30CB3952E837BB8759AFE44758686A2F
SRR5117459	2018-06-15 16:34:11	2016-12-16 22:53:54	17010659	1701065900	0	100	1199		https://sra-download.ncbi.nlm.nih.gov/traces/sra44/SRR/004997/SRR5117459	SRX2432923		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP095272	PRJNA357867		357867	SRS1868465	SAMN06161268	simple	9606	Homo sapiens	GSM2431184							no					GEO	SRA505100		public	609E867BD5359FE8D65B752252985210	93C64C38F8B8D5E4A4F20ADF3AC848DC
SRR5117460	2018-06-15 16:34:12	2016-12-16 22:54:15	21771788	2177178800	0	100	1228		https://sra-download.ncbi.nlm.nih.gov/traces/sra44/SRR/004997/SRR5117460	SRX2432924		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP095272	PRJNA357867		357867	SRS1868466	SAMN06161267	simple	9606	Homo sapiens	GSM2431185							no					GEO	SRA505100		public	3EB31A67E96BDC2D5ED1A6AE13DC12B8	41042C8E14AC755F661FC3FCDCC62EA1
SRR5117461	2018-06-15 16:34:12	2016-12-16 22:54:28	23566988	2356698800	0	100	1628		https://sra-download.ncbi.nlm.nih.gov/traces/sra44/SRR/004997/SRR5117461	SRX2432925		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP095272	PRJNA357867		357867	SRS1868467	SAMN06161266	simple	9606	Homo sapiens	GSM2431186							no					GEO	SRA505100		public	14AE7B834EF0119913400CAAB34B8418	A0B36C74E0F6886FCD1DB94A587E2B9E
SRR5117462	2018-06-15 16:34:12	2016-12-16 22:54:23	23075738	2307573800	0	100	1595		https://sra-download.ncbi.nlm.nih.gov/traces/sra44/SRR/004997/SRR5117462	SRX2432925		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP095272	PRJNA357867		357867	SRS1868467	SAMN06161266	simple	9606	Homo sapiens	GSM2431186							no					GEO	SRA505100		public	7769312CE9CDE1E291444EA7E8F219A5	AFE522489EF197AB931B48F8266713F4
SRR5117463	2018-06-15 16:34:12	2016-12-16 22:54:21	22343395	2234339500	0	100	1548		https://sra-download.ncbi.nlm.nih.gov/traces/sra44/SRR/004997/SRR5117463	SRX2432926		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP095272	PRJNA357867		357867	SRS1868468	SAMN06161265	simple	9606	Homo sapiens	GSM2431187							no					GEO	SRA505100		public	33F887C534646908465D543889454F5D	1E6D7E4509FA4B3D41874C91E9A61BCD
SRR5117464	2018-06-15 16:34:12	2016-12-16 22:55:03	21864856	2186485600	0	100	1516		https://sra-download.ncbi.nlm.nih.gov/traces/sra44/SRR/004997/SRR5117464	SRX2432926		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP095272	PRJNA357867		357867	SRS1868468	SAMN06161265	simple	9606	Homo sapiens	GSM2431187							no					GEO	SRA505100		public	B04F0A4A14A4FDBA7201A7511EA170A5	7C21C87D69114D5328D51A9BFC016FEF
SRR5117465	2018-06-15 16:34:12	2016-12-16 22:53:40	14341817	1434181700	0	100	990		https://sra-download.ncbi.nlm.nih.gov/traces/sra44/SRR/004997/SRR5117465	SRX2432927		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP095272	PRJNA357867		357867	SRS1868469	SAMN06161264	simple	9606	Homo sapiens	GSM2431188							no					GEO	SRA505100		public	1016A8E4AB34A0BFB22E61E5647B4574	3379201829C0342A5C889D0B22C1714A
SRR5117466	2018-06-15 16:34:12	2016-12-16 22:58:29	16577607	1657760700	0	100	1101		https://sra-download.ncbi.nlm.nih.gov/traces/sra44/SRR/004997/SRR5117466	SRX2432927		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP095272	PRJNA357867		357867	SRS1868469	SAMN06161264	simple	9606	Homo sapiens	GSM2431188							no					GEO	SRA505100		public	8E9154326000992A9430FEDA610D4347	F0146873655D1A028B88742E1AD24858
SRR5117467	2018-06-15 16:34:12	2016-12-16 22:55:52	31238697	3123869700	0	100	2082		https://sra-download.ncbi.nlm.nih.gov/traces/sra44/SRR/004997/SRR5117467	SRX2432928		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP095272	PRJNA357867		357867	SRS1868470	SAMN06161263	simple	9606	Homo sapiens	GSM2431189							no					GEO	SRA505100		public	CABECCE87AAAF4B6CD69840982C6AC25	638A32C3C6703DAE3A166C7A5A646B2F
SRR5117468	2018-06-15 16:34:12	2016-12-16 22:55:26	26413230	2641323000	0	100	1774		https://sra-download.ncbi.nlm.nih.gov/traces/sra44/SRR/004997/SRR5117468	SRX2432928		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP095272	PRJNA357867		357867	SRS1868470	SAMN06161263	simple	9606	Homo sapiens	GSM2431189							no					GEO	SRA505100		public	9BB93247596E9677F6A4596377E19A5D	F8FF7966B215D5AAB8525C8DFD68E82A
SRR5117469	2018-06-15 16:34:12	2016-12-16 22:54:44	23120788	2312078800	0	100	1608		https://sra-download.ncbi.nlm.nih.gov/traces/sra44/SRR/004997/SRR5117469	SRX2432929		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP095272	PRJNA357867		357867	SRS1868471	SAMN06161262	simple	9606	Homo sapiens	GSM2431190							no					GEO	SRA505100		public	E6216D6479C2F5B676192F7263EB907A	EDA00F8307BD6225CFDADC81C9D2327D
SRR5117470	2018-06-15 16:34:12	2016-12-16 22:55:18	22709479	2270947900	0	100	1596		https://sra-download.ncbi.nlm.nih.gov/traces/sra44/SRR/004997/SRR5117470	SRX2432929		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP095272	PRJNA357867		357867	SRS1868471	SAMN06161262	simple	9606	Homo sapiens	GSM2431190							no					GEO	SRA505100		public	AB0F4EC1C38583BEE818A8C3D6AE9AB0	A2CA00BCF21F11958AE23588F12FA316
SRR5117471	2018-06-15 16:34:12	2016-12-16 22:53:55	20329052	2032905200	0	100	1404		https://sra-download.ncbi.nlm.nih.gov/traces/sra44/SRR/004997/SRR5117471	SRX2432930		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP095272	PRJNA357867		357867	SRS1868472	SAMN06161261	simple	9606	Homo sapiens	GSM2431191							no					GEO	SRA505100		public	828472CC3E7FAB3455472F07CC25ABF0	8384186B6320C626984B1FDFD48FE912
SRR5117472	2018-06-15 16:34:12	2016-12-16 22:54:56	19812517	1981251700	0	100	1356		https://sra-download.ncbi.nlm.nih.gov/traces/sra44/SRR/004997/SRR5117472	SRX2432930		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP095272	PRJNA357867		357867	SRS1868472	SAMN06161261	simple	9606	Homo sapiens	GSM2431191							no					GEO	SRA505100		public	8FB667FB713AC66C031D5A71FE379AC4	5C1BF027D990137DE534CA1CD936A1F3
SRR5117473	2018-06-15 16:34:12	2016-12-16 22:52:27	6008229	600822900	0	100	343		https://sra-download.ncbi.nlm.nih.gov/traces/sra44/SRR/004997/SRR5117473	SRX2432931		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP095272	PRJNA357867		357867	SRS1868473	SAMN06161260	simple	9606	Homo sapiens	GSM2431192							no					GEO	SRA505100		public	E62581D2C8E09FA316EF11EE3C4C2AB0	AA899230B32552F8FCE4B0F70B2949A1
SRR5117474	2018-06-15 16:34:12	2016-12-16 22:52:37	6486705	648670500	0	100	373		https://sra-download.ncbi.nlm.nih.gov/traces/sra44/SRR/004997/SRR5117474	SRX2432931		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP095272	PRJNA357867		357867	SRS1868473	SAMN06161260	simple	9606	Homo sapiens	GSM2431192							no					GEO	SRA505100		public	1586BF9C661ABC1C4F17AF36E4921277	88D8D971C84D98EC21A46F1245A814C7
SRR5117475	2018-06-15 16:34:12	2016-12-16 22:51:50	1948371	194837100	0	100	108		https://sra-download.ncbi.nlm.nih.gov/traces/sra44/SRR/004997/SRR5117475	SRX2432932		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP095272	PRJNA357867		357867	SRS1868474	SAMN06161259	simple	9606	Homo sapiens	GSM2431193							no					GEO	SRA505100		public	7B14E163A95A98F2ED60F3271CAF309F	CA0CFE0FE67994A11AA56F2F3C283A4D
SRR5117476	2018-06-15 16:34:12	2016-12-16 22:53:32	7199551	719955100	0	100	407		https://sra-download.ncbi.nlm.nih.gov/traces/sra44/SRR/004997/SRR5117476	SRX2432932		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP095272	PRJNA357867		357867	SRS1868474	SAMN06161259	simple	9606	Homo sapiens	GSM2431193							no					GEO	SRA505100		public	45EAD0976161D32D637F754474D35F6C	7408EE8FB2CC0285367BBB9C8BBDF992
SRR5117477	2018-06-15 16:34:12	2016-12-16 22:52:52	7629917	762991700	0	100	434		https://sra-download.ncbi.nlm.nih.gov/traces/sra44/SRR/004997/SRR5117477	SRX2432932		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP095272	PRJNA357867		357867	SRS1868474	SAMN06161259	simple	9606	Homo sapiens	GSM2431193							no					GEO	SRA505100		public	ABE05C8559A96975319AAB1CE97586B7	B5D346890852B4439D4AEDDDD9B5DE0F
SRR5117478	2018-06-15 16:34:12	2016-12-16 22:53:42	10375774	1037577400	0	100	582		https://sra-download.ncbi.nlm.nih.gov/traces/sra44/SRR/004997/SRR5117478	SRX2432933		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP095272	PRJNA357867		357867	SRS1868475	SAMN06161258	simple	9606	Homo sapiens	GSM2431194							no					GEO	SRA505100		public	AA7155A7639144225FA071067C87557F	403BDA9D4A0A860C929554D408AFD35F
SRR5117479	2018-06-15 16:34:12	2016-12-16 22:54:27	10873172	1087317200	0	100	616		https://sra-download.ncbi.nlm.nih.gov/traces/sra44/SRR/004997/SRR5117479	SRX2432933		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP095272	PRJNA357867		357867	SRS1868475	SAMN06161258	simple	9606	Homo sapiens	GSM2431194							no					GEO	SRA505100		public	D241834B17F37F83F0C30266B7AB833C	E9C7516E9825572CACEB3904470C2748
SRR5117480	2018-06-15 16:34:12	2016-12-16 22:56:14	10600832	1060083200	0	100	594		https://sra-download.ncbi.nlm.nih.gov/traces/sra44/SRR/004997/SRR5117480	SRX2432934		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP095272	PRJNA357867		357867	SRS1868476	SAMN06161257	simple	9606	Homo sapiens	GSM2431195							no					GEO	SRA505100		public	C345868AD68975B0FD731957A9C2A5C7	B06B6076F7C47F85021C4B3232CFE8BC
SRR5117481	2018-06-15 16:34:12	2016-12-16 22:53:40	11131331	1113133100	0	100	631		https://sra-download.ncbi.nlm.nih.gov/traces/sra44/SRR/004997/SRR5117481	SRX2432934		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP095272	PRJNA357867		357867	SRS1868476	SAMN06161257	simple	9606	Homo sapiens	GSM2431195							no					GEO	SRA505100		public	06BEA21B41C96E011B233182A586A939	4699695962254FBE646743C4596480E3
SRR5117482	2018-06-15 16:34:12	2016-12-16 22:53:30	8251535	825153500	0	100	466		https://sra-download.ncbi.nlm.nih.gov/traces/sra44/SRR/004997/SRR5117482	SRX2432935		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP095272	PRJNA357867		357867	SRS1868477	SAMN06161256	simple	9606	Homo sapiens	GSM2431196							no					GEO	SRA505100		public	4292E7FE6B8C4BE3D1071795641F1121	801E011B46F93329013F2D6B6DA3F769
SRR5117483	2018-06-15 16:34:12	2016-12-16 22:53:09	8627009	862700900	0	100	493		https://sra-download.ncbi.nlm.nih.gov/traces/sra44/SRR/004997/SRR5117483	SRX2432935		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP095272	PRJNA357867		357867	SRS1868477	SAMN06161256	simple	9606	Homo sapiens	GSM2431196							no					GEO	SRA505100		public	80C9B3CFD4E1E6315B97F4CEF0209007	34E455D1E9DED4F95D1F632F6EA4CEF3
SRR5117484	2018-06-15 16:34:12	2016-12-16 22:54:37	12944766	1294476600	0	100	727		https://sra-download.ncbi.nlm.nih.gov/traces/sra44/SRR/004997/SRR5117484	SRX2432936		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP095272	PRJNA357867		357867	SRS1868478	SAMN06161255	simple	9606	Homo sapiens	GSM2431197							no					GEO	SRA505100		public	D0A370317B69D5E89709923CF2793ACD	728A817C7E2A168712DBDC0E9170E11A
SRR5117485	2018-06-15 16:34:12	2016-12-16 22:54:30	13562568	1356256800	0	100	771		https://sra-download.ncbi.nlm.nih.gov/traces/sra44/SRR/004997/SRR5117485	SRX2432936		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP095272	PRJNA357867		357867	SRS1868478	SAMN06161255	simple	9606	Homo sapiens	GSM2431197							no					GEO	SRA505100		public	4FAA89A745E2FDFB0DA9A7440CA8A30C	696BDD9D621FD94BE027EBB186016FF7
SRR5117486	2018-06-15 16:34:12	2016-12-16 22:55:29	18203311	1820331100	0	100	1268		https://sra-download.ncbi.nlm.nih.gov/traces/sra44/SRR/004997/SRR5117486	SRX2432937		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP095272	PRJNA357867		357867	SRS1868479	SAMN06161254	simple	9606	Homo sapiens	GSM2431198							no					GEO	SRA505100		public	DC7A4455FF93AD4CD83F0FAB12D3CA34	023E325DFB42EB827A3A6F065DACD6E1
SRR5117487	2018-06-15 16:34:12	2016-12-16 22:59:50	18153765	1815376500	0	100	1273		https://sra-download.ncbi.nlm.nih.gov/traces/sra44/SRR/004997/SRR5117487	SRX2432937		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP095272	PRJNA357867		357867	SRS1868479	SAMN06161254	simple	9606	Homo sapiens	GSM2431198							no					GEO	SRA505100		public	ECAC365E0D36B092F798D12EC0E75681	7679CEAD4946CA6E7CD198310DD0A82B
SRR5117488	2018-06-15 16:34:12	2016-12-16 23:08:02	54238415	5423841500	0	100	3923		https://sra-download.ncbi.nlm.nih.gov/traces/sra44/SRR/004997/SRR5117488	SRX2432937		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP095272	PRJNA357867		357867	SRS1868479	SAMN06161254	simple	9606	Homo sapiens	GSM2431198							no					GEO	SRA505100		public	8E17BE6E1A992A28D96F7E32C3749A6F	FAEB1971EA98F07C7E09161857DB0DF8
SRR5117489	2018-06-15 16:34:12	2016-12-16 22:56:50	22124772	2212477200	0	100	1533		https://sra-download.ncbi.nlm.nih.gov/traces/sra44/SRR/004997/SRR5117489	SRX2432938		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP095272	PRJNA357867		357867	SRS1868480	SAMN06161253	simple	9606	Homo sapiens	GSM2431199							no					GEO	SRA505100		public	9469AD2DD33D98A575A66231DE67A292	CB71F67DEDE2787FF4EB59AE7F052075
SRR5117490	2018-06-15 16:34:12	2016-12-16 22:56:43	22093709	2209370900	0	100	1541		https://sra-download.ncbi.nlm.nih.gov/traces/sra44/SRR/004997/SRR5117490	SRX2432938		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP095272	PRJNA357867		357867	SRS1868480	SAMN06161253	simple	9606	Homo sapiens	GSM2431199							no					GEO	SRA505100		public	9CA7A075DE5B929AD6573FD0D7FF2DAA	61AA7D92313CE1A6E66A023A289716D2
SRR5117491	2018-06-15 16:34:12	2016-12-16 22:56:20	16775579	1677557900	0	100	1157		https://sra-download.ncbi.nlm.nih.gov/traces/sra44/SRR/004997/SRR5117491	SRX2432939		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP095272	PRJNA357867		357867	SRS1868481	SAMN06161252	simple	9606	Homo sapiens	GSM2431200							no					GEO	SRA505100		public	F30CB16B650BD6E1CD6257CBC88554AB	340F7B788E021041075FFCAB10EBE8AB
SRR5117492	2018-06-15 16:34:12	2016-12-16 22:56:02	16547466	1654746600	0	100	1116		https://sra-download.ncbi.nlm.nih.gov/traces/sra44/SRR/004997/SRR5117492	SRX2432939		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP095272	PRJNA357867		357867	SRS1868481	SAMN06161252	simple	9606	Homo sapiens	GSM2431200							no					GEO	SRA505100		public	A20F9C801A45CDCD6DC31A08407B61DE	63719FDF5DB288C060DA81FB52774490
SRR5117493	2018-06-15 16:34:12	2016-12-16 22:58:51	27561152	2756115200	0	100	1885		https://sra-download.ncbi.nlm.nih.gov/traces/sra44/SRR/004997/SRR5117493	SRX2432940		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP095272	PRJNA357867		357867	SRS1868482	SAMN06161251	simple	9606	Homo sapiens	GSM2431201							no					GEO	SRA505100		public	21F768288BD2B05921A5A8F827120B21	3DA0953337C2FB19762ED3F8BF1085F8
SRR5117494	2018-06-15 16:34:12	2016-12-16 22:57:30	26031885	2603188500	0	100	1746		https://sra-download.ncbi.nlm.nih.gov/traces/sra44/SRR/004997/SRR5117494	SRX2432940		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP095272	PRJNA357867		357867	SRS1868482	SAMN06161251	simple	9606	Homo sapiens	GSM2431201							no					GEO	SRA505100		public	985FE86BA927D782BD8202FC2003B7D5	37F38EFCB52E4D14D3F5A074C1BE8E08
